CandidateId,len,year_median,year_last
1546147,1,2012,2012
1548526,1,2003,2003
1548747,2,2002,2002
1548847,1,2011,2011
1549347,1,1994,1994
1550262,2,2009,2009
1550852,4,2011,2007
1551765,2,2008,2008
1552527,2,1985,1985
1553507,2,2013,2013
1556659,2,2008,2005
1556697,1,2009,2009
1556913,3,1988,1988
1558435,3,1995,1995
1558767,2,2020,2014
1558798,1,2014,2014
1558999,1,2007,2007
1559214,1,1990,1990
1562817,1,2005,2005
1566181,1,1981,1981
1572611,2,2012,2012
1572693,2,1988,1988
1572915,1,1992,1992
1573000,2,1985,1985
1579866,11,1998,1998
1582243,3,1990,1990
1586880,4,1981,1981
1588709,3,2016,2016
1590327,2,2008,2008
1591031,2,1985,2010
1593723,1,2017,2017
1593803,3,2000,2000
1594365,5,2007,2007
1596270,1,2006,2006
1598469,2,2011,2011
1598517,1,2010,2010
1598519,1,1986,1986
1598523,1,2007,2007
1602091,1,2008,2008
1603422,1,2006,2006
1603606,1,1980,1980
1606045,2,2001,2001
1608295,1,2007,2007
1609784,3,2013,2013
1611350,3,2003,2003
1612000,1,1998,1998
1612652,2,1999,1999
1612677,1,2008,2008
1612767,1,2011,2011
1613296,1,2000,2000
1613510,2,1994,1994
1615351,2,1989,1990
1615612,2,1991,1991
1616129,2,1998,1998
1617311,1,2006,2006
1618472,2,2016,2015
1620653,1,2008,2008
1621061,4,2002,2002
1622103,1,2007,2007
1623428,1,2005,2005
1624411,2,1994,1994
1626868,2,2016,2017
1629410,2,2015,2015
1629553,1,2000,2000
1629640,1,2016,2016
1630493,1,1986,1986
1631054,1,2016,2016
1631752,3,2017,2017
1632127,1,2011,2011
1632337,5,2013,2012
1636741,1,2006,2006
1636899,1,1999,1999
1638033,4,2001,1989
1638597,3,2006,2006
1644719,4,2012,2009
1645918,1,2006,2006
1646623,2,2003,2003
1650935,1,2009,2009
1651350,3,2000,2000
1651544,1,1998,1998
1653428,7,2019,2012
1653740,1,1979,1979
1654136,1,2000,2000
1655306,1,2006,2006
1655417,1,1985,1985
1675481,1,1999,1999
1675943,1,1983,1983
1677404,3,1998,2000
1677743,3,1991,1991
1678373,1,2010,2010
1681067,1,2006,2006
1681426,1,2018,2018
1681621,2,1993,1993
1681879,1,2005,2005
1682438,1,1988,1988
1683647,2,2006,2006
1684628,2,1993,1993
1685391,1,2014,2014
1686216,2,1988,1988
1689435,1,2006,2006
1689598,2,2012,2012
1690372,1,1995,1995
1692934,1,2003,2003
1693405,2,2008,2008
1695447,3,2009,2004
1699494,2,2003,2003
1699880,1,2015,2015
1700682,1,2005,2005
1701338,4,2002,2004
1702993,1,2009,2009
1702999,5,2004,2014
1706101,1,2010,2010
1706107,1,2020,2020
1707137,1,2008,2008
1707598,1,2012,2012
1708266,1,2002,2002
1709239,4,2014,2014
1709795,2,2011,2011
1711631,3,-1,1994
1711870,4,2011,2011
1712310,2,2008,2008
1712329,1,-1,-1
1713689,2,2006,2006
1714196,1,1987,1987
1715040,1,2015,2015
1718717,3,2008,2008
1719286,4,1992,1991
1719289,2,2008,2008
1721619,1,2015,2015
1722267,3,2004,2004
1722884,1,2004,2004
1725874,1,2010,2010
1729236,1,2014,2014
1729312,1,2005,2005
1729653,2,2016,2016
1730201,4,2001,2001
1732585,1,2005,2005
1733694,3,2003,2003
1737133,2,2010,2010
1737574,2,2011,2011
1739308,1,2002,2002
1739505,8,1985,1985
1740258,2,2004,2004
1740807,5,2000,2000
1740963,5,1992,1992
1741206,2,1998,1998
1741462,2,2007,2007
1742677,6,1978,1978
1744644,1,1991,1991
1745326,2,2005,2005
1746870,4,2008,2008
1747624,1,1987,1987
1747858,3,2013,1990
1751374,1,1976,1976
1752535,1,2008,2008
1753878,2,1994,1994
1754260,5,1991,2015
1755590,2,2015,2015
1755861,1,2012,2012
1756943,2,2013,2007
1757423,3,2002,1983
1757578,2,2013,2013
1759470,2,2008,2009
1759626,3,2003,2003
1759946,2,2001,2001
1760082,1,2016,2016
1762943,1,2000,2000
1763223,2,2016,2016
1770420,1,1999,1999
1771634,1,2011,2011
1772497,1,2018,2018
1772511,1,2009,2009
1772533,4,2005,2005
1772661,1,2012,2012
1772787,2,1987,1981
1774465,1,2008,2008
1775026,5,2005,2005
1776646,1,2001,2001
1776657,2,1988,1988
1777120,2,2010,2014
1777144,1,2007,2007
1777208,2,1996,1996
1777218,2,1993,1993
1777255,1,2013,2013
1777257,1,2016,2016
1778514,2,2016,2016
1778531,2,2010,2010
1778583,2,1991,1991
1778600,1,1989,1989
1778625,1,2002,2002
1780222,1,2010,2010
1781195,7,-1,-1
1781930,1,1990,1990
1782068,2,2006,2006
1782078,2,2008,2008
1783297,1,1993,1993
1783492,2,2013,2013
1783635,1,2006,2006
1783665,1,1994,1994
1783673,1,1990,1990
1783677,1,2007,2007
1783811,1,2003,2003
1784038,6,1997,2000
1784240,2,2016,2015
1785276,1,2012,2012
1787409,2,2012,2012
1790075,3,2016,2016
1790201,2,2003,2003
1791212,6,1986,1986
1793692,5,1986,1986
1796040,1,2008,2008
1796051,1,2001,2001
1796362,1,2003,2003
1796373,1,1992,1992
1796384,1,2002,2002
1801947,2,2017,2017
1803301,1,2014,2014
1803351,1,2013,2013
1803500,4,2020,2020
1803556,3,2019,2019
1804476,1,2019,2019
1805064,2,2008,2008
1806574,1,2005,2005
1808824,1,1990,1990
1809032,1,2009,2009
1809677,2,2016,2005
1811200,1,2015,2015
1812633,2,1996,1996
1815790,1,1982,1982
1818806,1,1990,1990
1822513,2,2010,2010
1823118,1,2014,2014
1823121,2,2006,2006
1823165,2,2019,2019
1824189,1,1993,1993
1824747,2,2017,2018
1825718,2,2016,2016
1826506,1,1997,1997
1827319,3,1982,1982
1827790,6,1992,1992
1829318,3,2009,2009
1829414,4,1998,1998
1829587,4,1989,1993
1829871,2,2013,2013
1830547,2,2001,2001
1836580,2,2001,2001
1839000,4,1992,1992
1841021,1,1986,1986
1841406,2,1998,1998
1841946,5,2016,2016
1843747,1,1991,1991
1844052,2,1991,1991
1844248,1,2008,2008
1845150,1,2018,2018
1846835,1,2004,2004
1847789,4,2008,1996
1850727,2,-1,-1
1850771,2,2002,2002
1850772,3,2009,2015
1851166,1,2009,2009
1851452,2,2009,2005
1857685,1,2015,2015
1858042,2,2017,2017
1858227,1,2002,2002
1858392,1,2008,2008
1862199,2,1981,1981
1863926,1,2011,2011
1864073,3,1999,1999
1866301,2,2006,2006
1872177,7,2013,2014
1872270,3,2005,2005
1872874,1,2006,2006
1872880,2,2013,2013
1873220,2,2018,2018
1873271,2,2015,2015
1875983,2,2016,1998
1876757,1,1990,1990
1876960,1,2011,2011
1882212,1,2011,2011
1882573,1,2018,2018
1882925,4,2005,2005
1883139,1,2013,2013
1886058,1,2000,2000
1886815,1,2013,2013
1887650,1,1983,1983
1888933,1,2013,2013
1889992,1,2006,2006
1892972,1,1993,1993
1893272,2,2008,2012
1894537,3,2001,2001
1894797,3,1999,1999
1895121,2,1996,1996
1899412,1,1997,1997
1901630,2,2013,2013
1902461,1,1980,1980
1906028,1,2004,2004
1906393,5,1997,-1
1906637,2,1989,1991
1908108,2,2014,2014
1909808,7,2011,2011
1910323,2,1988,1988
1913184,1,2013,2013
1913256,3,2003,2003
1913695,2,2003,2003
1917507,1,2010,2010
1926080,3,2014,2014
1926307,2,1979,2005
1926465,2,1982,1982
1926477,5,2016,2016
1928078,1,1998,1998
1928900,1,1995,1995
1929449,1,2000,2000
1932681,1,1989,1989
1934265,2,1980,1980
1934820,1,1997,1997
1934920,1,1990,1990
1935484,1,1994,1994
1940607,1,1986,1986
1944207,2,1993,1993
1947567,4,2003,2003
1947956,2,2017,2017
1951444,1,2008,2008
1953602,1,1984,1984
1953667,3,1988,1988
1953772,1,2014,2014
1953979,1,2014,2014
1954696,2,2004,2013
1955818,1,2011,2011
1955992,2,2020,2020
1956171,1,2014,2014
1956394,2,2015,2015
1956701,3,2010,2010
1958261,2,2009,2009
1958964,2,2009,2009
1961953,8,2010,2010
1963901,1,2010,2010
1965783,1,1997,1997
1968190,1,2002,2002
1968761,2,1996,1996
1968888,2,2007,2007
1969815,1,2006,2006
1970111,4,1993,1993
1970405,5,1994,1994
1975302,1,1990,1990
1977427,1,1997,1997
1978587,1,2018,2018
1978589,2,2005,2005
1978890,1,2015,2015
1978963,1,2010,2010
1979432,1,2015,2015
1983315,4,2018,2018
1984608,2,1989,1989
1985436,5,1986,1986
1988323,2,2006,2006
1990169,2,2018,2019
1990477,1,2000,2000
1993191,2,2002,2002
1993488,2,1987,1987
1998085,6,2010,2010
1998284,1,2005,2005
1998897,2,2014,2014
1999488,1,2003,2003
2001144,2,2003,2003
2001355,1,2015,2015
2001357,1,2014,2014
2001365,1,1985,1985
2003847,1,2010,2010
2007449,1,2004,2004
2012765,1,1996,1996
2013314,1,1984,1984
2013332,3,2011,2014
2014120,2,1986,1983
2014474,3,2014,2014
2016406,2,1989,1999
2017388,1,1980,1980
2019949,1,1993,1993
2021508,1,2014,2014
2021876,2,1998,1998
2021896,2,2016,2016
2024180,5,2006,2006
2024184,1,2014,2014
2024185,1,2006,2006
2024341,1,2009,2009
2024810,2,1989,1989
2026796,2,1989,1989
2035497,1,2015,2015
2037331,8,2002,-1
2038080,1,2012,2012
2039585,1,2001,2001
2042879,1,2010,2010
2043379,1,2001,2001
2043429,2,2001,2001
2045590,2,2009,2009
2045598,1,2012,2012
2045611,2,2001,1996
2052172,2,2005,2005
2052256,3,2008,-1
2055924,4,1982,1982
2056827,1,2016,2016
2056977,3,2008,2008
2058134,2,2001,2001
2058467,2,2006,2006
2060943,1,2015,2015
2060958,1,2013,2013
2061141,1,2017,2017
2061804,2,1983,1983
2061960,9,2013,2013
2063794,2,2005,2005
2065194,1,2005,2005
2071470,1,2013,2013
2072508,2,1996,1996
2073103,1,2001,2001
2073106,1,2013,2013
2073113,1,2000,2000
2073116,1,2020,2020
2073353,1,2002,2002
2074467,2,2003,2003
2074788,1,2006,2006
2075529,4,2013,2013
2077707,2,2000,2000
2079906,1,2007,2007
2084348,2,2018,2019
2088544,2,2010,2003
2088792,1,1986,1986
2088840,2,2004,2004
2088864,1,1992,1992
2088877,2,2003,2003
2089234,2,2010,2010
2089279,1,2007,2007
2089286,1,2003,2003
2089296,1,2005,2005
2089325,1,2008,2008
2089338,1,2009,2009
2089341,2,1998,1998
2089354,1,2003,2003
2089379,1,1988,1988
2089834,1,1993,1993
2089856,2,2010,2010
2091259,3,1985,1985
2094335,1,2020,2020
2095829,3,1981,1983
2098405,2,1990,1990
2098548,2,1992,1992
2098567,1,1995,1995
2098612,1,1987,1987
2098660,1,2002,2002
2100858,1,1983,1983
2100948,3,2012,2012
2101992,2,2009,2017
2102093,2,1994,1994
2102261,1,2009,2009
2102263,1,2014,2014
2102273,2,2016,2016
2102276,1,1996,1996
2102279,1,2000,2000
2102292,1,2004,2004
2102294,1,2017,2017
2107881,4,1990,1990
2110881,3,1984,1984
2111162,3,1977,1977
2112477,1,2009,2009
2112479,3,2010,2010
2112489,3,2014,2014
2112558,1,2007,2007
2112561,5,2010,2018
2112915,4,2008,2008
2113985,1,2007,2007
2122599,2,1989,1989
2123170,1,2002,2002
2123298,1,2003,2003
2123566,1,2004,2004
2123966,2,2000,2000
2124174,1,1991,1991
2124190,1,2006,2006
2124201,1,2009,2009
2124217,1,2003,2003
2124250,1,2006,2006
2124258,1,2004,2004
2124275,1,2015,2015
2124277,1,1999,1999
2125791,1,2015,2015
2132354,3,2005,2005
2132470,1,1990,1990
2132479,1,2003,2003
2133109,1,2008,2008
2134388,2,2008,2008
2134728,2,2013,2013
2136048,1,2006,2006
2136182,3,2013,2013
2137334,2,1985,1985
2182983,2,1988,1988
2183454,4,1990,1990
2183795,1,1991,1991
2185069,5,2014,2009
2185800,1,2005,2005
2185805,1,1993,1993
2185813,1,2006,2006
2185821,1,2013,2013
2185833,1,1984,1984
2185844,1,2003,2003
2185851,1,1998,1998
2188599,2,2016,2021
2191436,1,2014,2014
2191785,4,1997,1997
2192320,1,1990,1990
2192406,4,1985,1985
2192518,1,1993,1993
2192547,2,2012,2012
2192808,1,1997,1997
2196091,1,1993,1993
2198876,1,1978,1978
2200529,2,1997,1997
2204657,2,2007,2007
2208012,1,2012,2012
2208037,1,2008,2008
2208039,2,2000,2000
2208093,2,2006,2006
2208147,1,1994,1994
2208663,2,2018,2018
2209924,1,2010,2010
2210740,1,1992,1992
2211789,4,2001,2001
2212911,2,2001,2001
2213758,3,1986,1986
2214326,1,2015,2015
2214809,1,1987,1987
2220568,2,2020,2015
2220884,2,2014,2014
2221590,2,2019,2019
2222578,3,2014,2014
2222871,7,1986,1986
2223020,2,1999,1999
2226045,2,1987,1987
2226230,2,1989,1989
2226243,1,2007,2007
2227785,2,2008,2008
2227917,4,2010,2010
2228251,1,2007,2007
2228304,3,2008,2008
2229544,1,1986,1986
2231786,4,1987,1987
2236574,1,2007,2007
2236591,2,2006,2006
2236708,1,2011,2011
2236735,1,2017,2017
2237017,1,2013,2013
2237267,3,2010,2007
2238224,2,2004,2005
2238344,1,2008,2008
2240561,1,1992,1992
2241052,1,2002,2002
2241104,1,2003,2003
2241186,2,1992,1990
2241243,2,2012,2015
2241338,1,2003,2003
2241701,3,1999,1999
2243229,3,1994,1996
2243607,1,2014,2014
2243627,1,2007,2007
2244071,1,2011,2011
2244105,6,-1,2017
2244155,1,2008,2008
2244186,1,2019,2019
2244310,1,2002,2002
2244369,1,2016,2016
2244811,1,2013,2013
2244862,1,2015,2015
2245225,3,2007,2007
2245228,1,2002,2002
2254651,2,-1,-1
2257085,1,2007,2007
2257288,2,2004,2004
2257305,1,2006,2006
2257403,1,1984,1984
2257483,3,2016,2016
2257486,2,2011,2011
2257704,2,2012,2015
2257718,1,1995,1995
2257776,2,2020,2020
2258061,1,2015,2015
2258067,2,2005,2005
2258073,1,2010,2010
2258240,1,2002,2002
2261506,2,2011,2011
2264927,1,2008,2008
2264931,1,2004,2004
2264937,1,2014,2014
2264940,1,2001,2001
2264945,1,2012,2012
2264981,2,2010,2010
2264993,2,2001,2003
2265043,2,2003,2003
2265428,1,2015,2015
2265437,1,2014,2014
2265470,3,2016,2016
2265475,2,2017,2012
2265516,2,2017,2004
2265801,3,2006,2002
2265843,3,2001,2001
2265850,1,2015,2015
2265855,1,2015,2015
2265860,1,2020,2020
2265977,1,1999,1999
2266000,1,2014,2014
2266006,1,2007,2007
2266010,1,2012,2012
2266011,1,2000,2000
2266018,2,2016,2016
2266021,2,2018,2011
2266031,1,2001,2001
2266032,2,2016,2013
2266035,1,2005,2005
2266189,2,1974,1974
2266377,1,2015,2015
2266395,2,2016,2012
2266414,3,1996,1996
2266453,1,2004,2004
2266460,1,2007,2007
2266466,6,2016,2016
2266474,1,2011,2011
2266481,1,2013,2013
2266488,1,1999,1999
2266522,1,2011,2011
2266531,1,2009,2009
2266537,3,2015,2015
2266612,2,2013,2013
2267364,2,2016,2010
2267370,1,2013,2013
2267374,3,2003,2003
2267383,1,2012,2012
2267387,1,2017,2017
2268542,3,2004,2004
2269480,3,1993,1993
2269887,2,2008,1997
2270724,2,2001,2001
2271409,2,2011,2011
2273328,4,2002,2001
2273415,2,2018,2006
2273432,2,2018,2011
2273438,2,1995,1995
2273443,1,2015,2015
2273454,2,2008,2008
2273462,1,2015,2015
2273505,2,1990,1990
2273643,1,2012,2012
2273647,1,2016,2016
2273649,1,2005,2005
2273654,1,2011,2011
2273657,2,2020,2014
2273661,1,2013,2013
2273666,1,2013,2013
2273822,1,2018,2018
2273826,1,2013,2013
2273829,3,2016,2011
2273933,1,2012,2012
2273935,2,2008,2008
2273941,2,2007,2007
2273944,1,2008,2008
2273947,1,1998,1998
2274264,2,2019,2013
2274275,2,2003,2003
2274276,1,2015,2015
2274299,1,2015,2015
2274307,1,2011,2011
2274329,1,2011,2011
2274350,1,2010,2010
2274359,1,2016,2016
2274363,2,2000,2000
2274446,2,2010,2010
2274471,1,2010,2010
2275196,1,2009,2009
2275209,1,2005,2005
2275215,1,2007,2007
2275219,1,2009,2009
2275230,1,2007,2007
2275234,1,2001,2001
2275273,1,2013,2013
2275276,1,2015,2015
2275346,3,2005,2005
2275351,1,2017,2017
2275354,2,2006,2006
2275360,1,2012,2012
2275368,2,2010,2010
2275381,1,2014,2014
2275394,1,2014,2014
2276013,1,2008,2008
2276023,4,2009,2009
2276027,2,2003,1998
2276036,3,2018,2019
2276038,1,2009,2009
2276055,2,2004,-1
2276403,1,1998,1998
2276442,1,2009,2009
2277533,2,1995,1995
2280077,2,2009,2004
2281595,2,2002,2002
2281599,1,2014,2014
2281615,3,2006,2006
2281632,1,2014,2014
2281637,1,2006,2006
2281646,1,2005,2005
2281667,2,2004,2004
2281681,1,2015,2015
2281719,2,2011,2011
2281733,4,2001,2011
2281759,1,2004,2004
2281995,1,1997,1997
2282747,4,2002,2002
2283263,1,1999,1999
2283387,1,2013,2013
2283401,2,2002,2002
2283646,2,2002,2002
2283654,5,2013,2013
2283724,1,2007,2007
2283728,1,2018,2018
2283746,1,2019,2019
2283753,1,2016,2016
2287499,2,2009,2003
2288921,4,1999,1999
2290722,2,1996,1996
2292243,3,2005,2005
2293848,4,2002,2002
2294034,1,2009,2009
2294040,1,2010,2010
2294061,1,2001,2001
2294065,1,2011,2011
2294069,1,2012,2012
2294104,2,2011,2023
2294418,1,1992,1992
2294420,2,2010,2006
2294748,3,2018,2020
2294751,2,2009,2006
2294802,1,2007,2007
2294905,3,2008,2008
2294911,1,2010,2010
2294917,1,2016,2016
2294921,4,2008,2008
2294929,4,1995,2011
2294936,2,2005,2005
2297874,4,1996,1989
2299479,1,2015,2015
2299883,1,1998,1998
2299900,1,2009,2009
2299915,1,2016,2016
2299924,1,2012,2012
2299932,2,2009,2007
2299958,2,2005,2005
2300151,1,2006,2006
2300157,2,2011,2011
2300176,1,2009,2009
2300180,1,2010,2010
2300414,1,2018,2018
2300431,1,2004,2004
2301083,1,2012,2012
2301411,4,2013,2007
2301415,2,2009,2009
2301419,2,2014,2007
2301427,1,2010,2010
2301429,1,2005,2005
2301679,1,2013,2013
2301683,1,2007,2007
2301894,2,2016,2007
2301911,1,2013,2013
2301934,1,2014,2014
2301963,2,2005,1998
2302107,2,2009,2010
2302119,1,2008,2008
2302125,2,2017,2015
2302129,1,2006,2006
2302354,1,1997,1997
2302398,2,2009,2001
2302438,1,2014,2014
2302474,1,2012,2012
2302508,1,2006,2006
2302530,2,2017,2014
2302564,1,1998,1998
2302600,2,2010,2004
2302612,1,2006,2006
2304622,1,2012,2012
2306272,1,2015,2015
2308006,2,2016,2016
2308016,1,2015,2015
2308022,1,2008,2008
2308038,2,1993,1993
2308099,1,2002,2002
2308104,2,2008,2008
2308109,2,2017,2013
2308110,3,2008,2006
2308126,2,2010,2005
2308131,2,2008,2008
2308135,2,2018,2018
2308141,2,2004,2004
2308143,1,2008,2008
2308145,2,2013,2013
2308148,2,2009,2005
2309050,1,1992,1992
2309346,1,2011,2011
2309350,1,2010,2010
2309353,2,2016,2016
2309522,1,2015,2015
2309534,2,2003,2003
2309538,2,2011,2006
2309551,3,2005,2005
2309556,1,2015,2015
2309564,1,2007,2007
2309663,2,2008,2005
2309670,1,2017,2017
2309673,1,2010,2010
2309680,2,2009,2004
2309682,1,2012,2012
2309689,2,2018,2014
2309705,2,2017,2011
2309925,2,2000,2000
2309956,1,2016,2016
2311247,4,2009,2009
2311934,3,1995,1995
2312286,1,2012,2012
2314443,1,1985,1985
2314576,1,1988,1988
2316015,1,1981,1981
2316263,2,2016,2002
2316394,1,2009,2009
2316423,1,2001,2001
2316435,4,2011,2011
2318087,2,2017,2017
2318091,1,1994,1994
2318094,1,2009,2009
2318114,1,1993,1993
2318126,1,2007,2007
2318134,1,2017,2017
2318140,1,2019,2019
2318398,2,2008,2003
2318401,1,2014,2014
2324141,3,1985,-1
2324945,8,1989,1989
2325681,1,2007,2007
2326047,2,1994,1997
2326370,2,2000,2000
2326376,2,2009,2009
2326379,1,2001,2001
2326392,2,2010,2005
2326399,2,2016,2016
2326410,1,2009,2009
2326414,3,2008,2005
2326465,5,1995,1995
2327287,2,2016,2009
2327290,1,2010,2010
2327295,1,2013,2013
2327314,5,2020,2013
2327318,3,2016,2016
2327320,1,2012,2012
2327325,1,2010,2010
2327336,1,2015,2015
2327349,4,2010,2010
2327430,1,1999,1999
2327546,2,1994,1994
2327677,8,-1,-1
2328243,2,2020,2015
2328246,1,2012,2012
2328248,1,2000,2000
2328254,2,2008,2005
2328259,1,1997,1997
2328349,2,2009,2006
2328350,2,2006,2006
2328356,1,2006,2006
2328761,1,2002,2002
2328819,2,2000,1996
2328842,1,2014,2014
2328951,1,2015,2015
2328978,1,2014,2014
2329024,1,2001,2001
2330549,1,2013,2013
2330559,1,2012,2012
2330565,1,2014,2014
2330568,2,2010,2010
2330580,2,2013,2013
2330582,2,2013,2006
2330585,1,2013,2013
2330588,1,2017,2017
2330591,2,2015,2015
2330596,1,2008,2008
2330601,1,2011,2011
2331433,1,2009,2009
2331447,1,2010,2010
2331454,1,2016,2016
2331461,1,2010,2010
2331467,1,2007,2007
2331476,1,2007,2007
2331480,1,2018,2018
2331486,1,2002,2002
2331489,1,2003,2003
2331495,1,1998,1998
2331498,1,2003,2003
2331503,1,2009,2009
2331515,1,2004,2004
2332356,1,2012,2012
2332361,1,2004,2004
2332406,1,2012,2012
2332408,1,2007,2007
2332413,1,2016,2016
2332415,1,2016,2016
2332420,1,2011,2011
2333440,1,2005,2005
2333482,1,2011,2011
2333781,1,1980,1980
2333891,2,2003,2003
2334001,2,2001,2001
2334028,4,2016,2012
2334039,1,2012,2012
2334083,2,2002,2002
2338619,1,1997,1997
2338771,1,1993,1993
2339225,2,1993,2003
2341008,1,2020,2020
2341012,1,2014,2014
2341018,1,2004,2004
2341053,2,2009,2009
2341412,1,1992,1992
2341733,1,2015,2015
2341739,1,2018,2018
2341747,1,2003,2003
2341767,1,2009,2009
2341770,2,2019,2013
2341775,1,2005,2005
2341789,1,2018,2018
2341796,1,2010,2010
2341798,1,2015,2015
2341912,1,2016,2016
2342195,1,2006,2006
2342220,1,1992,1992
2342536,2,2011,2011
2342546,1,2013,2013
2342570,2,2010,2010
2342607,3,-1,-1
2343035,5,2008,2008
2343148,1,2018,2018
2343157,2,2009,2013
2343161,2,2009,2009
2343163,1,2018,2018
2343169,1,2006,2006
2343174,1,2013,2013
2343177,1,2009,2009
2343183,1,2015,2015
2343255,1,2007,2007
2343404,1,2011,2011
2343630,2,2009,2014
2343663,1,2001,2001
2343708,1,2015,2015
2343717,2,2003,2013
2343737,1,2007,2007
2345056,4,2009,2009
2347123,1,2012,2012
2347629,4,1992,1992
2349418,1,1984,1984
2350486,1,2014,2014
2350615,2,1993,1993
2350685,1,1996,1996
2350730,3,2001,2001
2350798,2,1989,1989
2351037,5,1979,1979
2351235,1,2009,2009
2351381,2,2015,2015
2352398,1,1993,1993
2353350,1,2015,2015
2354058,2,2016,2003
2354096,1,2013,2013
2356078,1,2008,2008
2356088,1,2016,2016
2356100,1,2009,2009
2356114,2,2008,2008
2356136,2,2012,2005
2356142,1,2008,2008
2356159,1,2007,2007
2356167,2,2010,2010
2356182,2,2004,2007
2356188,1,2003,2003
2356238,1,2006,2006
2356249,1,2015,2015
2356255,1,2018,2018
2356273,1,2013,2013
2356277,1,2008,2008
2356288,1,2011,2011
2356289,1,2009,2009
2356343,1,2012,2012
2356377,1,2004,2004
2356431,1,2009,2009
2356449,2,2010,2010
2356590,2,2011,2011
2356596,1,2017,2017
2356600,1,2011,2011
2356604,3,2011,2011
2356943,4,1992,1991
2356951,1,2007,2007
2359735,2,2019,2020
2360132,2,2001,2001
2360170,2,1994,1994
2361485,1,1991,1991
2363271,1,2013,2013
2365067,1,2018,2018
2365079,1,2006,2006
2366437,1,2017,2017
2366456,1,2005,2005
2366460,1,2006,2006
2366464,1,2007,2007
2366471,4,2001,2001
2366476,1,2006,2006
2366493,1,2017,2017
2366499,1,2001,2001
2366501,1,2003,2003
2366503,1,2013,2013
2366507,3,2010,2007
2366956,1,2015,2015
2366961,1,1995,1995
2367101,2,2011,2007
2367112,1,2013,2013
2367230,1,2006,2006
2367236,2,2001,2001
2367242,1,2002,2002
2367251,1,2012,2012
2367257,1,2015,2015
2367260,1,2011,2011
2367615,2,2017,2018
2367618,2,2010,2007
2367624,1,2017,2017
2367742,1,2015,2015
2368672,1,1997,1997
2368788,2,2008,2008
2369331,3,1992,1992
2369680,2,2003,2003
2372748,2,2009,2009
2373229,2,2004,2004
2374500,2,2001,2002
2374639,2,2014,2014
2374938,1,1994,1994
2375510,1,2005,2005
2378008,2,2009,2006
2378457,1,2006,2006
2378461,2,2003,2003
2378467,4,2005,2005
2378764,1,2012,2012
2378766,2,2016,2016
2378769,1,2016,2016
2378770,1,2018,2018
2378781,1,2014,2014
2378786,1,2000,2000
2378790,2,2002,2002
2378794,1,2015,2015
2378801,1,2013,2013
2378812,2,2010,2010
2378817,1,2006,2006
2378913,1,2013,2013
2378923,2,2016,2016
2378928,2,2007,2007
2379520,1,1997,1997
2380201,1,1988,1988
2381073,4,2003,2003
2382936,4,1993,1993
2383349,2,1998,1998
2383358,1,2011,2011
2383364,2,-1,-1
2383370,1,1996,1996
2383389,1,2015,2015
2383397,1,2003,2003
2383401,1,2005,2005
2383409,2,2000,2000
2383426,1,2014,2014
2384185,1,1985,1985
2384321,3,2004,2004
2384611,1,2002,2002
