CandidateId,Period,len
1808763,42,2
1808824,192,1
1809032,113,3
1809677,51,3
1812633,239,5
1815790,147,1
1818806,11,1
1822513,209,2
1823118,18,3
1823121,126,1
1824189,276,9
1824747,271,1
1827319,579,6
1827790,802,10
1829318,442,9
1829414,1461,51
1829587,295,10
1829871,113,5
1830547,103,2
1836182,152,1
1836580,214,3
1837918,189,1
1839000,337,7
1841021,244,7
1841406,221,2
1841946,323,7
1843747,433,5
1844052,197,2
1844248,158,5
1845150,77,2
1846835,294,5
1847789,83,1
1850727,220,2
1850771,184,1
1850772,160,2
1851384,29,1
1851452,198,8
1857685,4,1
1857898,79,4
1858042,54,1
1858227,293,2
1858392,223,6
1862199,56,1
1863926,135,16
1864073,347,7
1866301,63,2
1872177,816,6
1872270,421,4
1872489,600,10
1872874,15,1
1872880,381,1
1873220,112,4
1873221,22,1
1873223,116,5
1873271,168,5
1875983,233,4
1876757,126,1
1876960,34,2
1882212,65,1
1882925,24398,3
1883139,28,1
1886058,181,3
1886120,1355,27
1886815,21,1
1887650,75,1
1888933,105,1
1889992,18,1
1892972,266,7
1893272,76,3
1894537,210,2
1894797,234,6
1895121,181,1
1895658,78,1
1898912,41,1
1899412,203,2
1901630,42,3
1902461,63,2
1906393,272,4
1906637,271,9
1908108,14,1
1909808,57,3
1910323,981,3
1913184,77,1
1913256,261,4
1913695,267,6
1913700,29,1
1917507,105,2
1919878,138,6
1926080,168,8
1926307,75,3
1926465,1892,7
1926477,91,6
1928078,22,1
1928900,243,3
1929449,64,1
1932681,369,3
1933433,1118,3
1934265,139,1
1934820,176,3
1934920,141,7
1935484,101,2
1940587,826,6
1940607,70,2
1944207,191,4
1947567,99,3
1947956,163,3
1949692,1042,3
1951444,99,4
1953602,121,1
1953667,226,4
1953772,4,1
1954696,113,7
1955818,47,2
1955992,14,3
1956171,34,4
1956394,205,6
1956701,55,4
1958261,56,2
1958964,100,1
1961953,148,9
1963901,69,1
1965783,250,4
1968190,93,1
1968761,373,6
1968888,446,10
1969815,48,3
1970111,195,3
1970405,541,10
1972213,120,1
1974887,51,1
1975302,165,1
1977427,3,1
1978196,97,2
1978587,67,1
1978589,92,3
1978890,14,1
1978963,203,4
1979432,71,1
1983315,140,17
1984608,64,3
1985436,861,13
1988323,180,4
1990169,611,2
1990477,262,2
1990554,47,1
1993191,347,27
1993488,211,7
1998085,397,10
1998284,207,3
1998591,434,6
1998897,17,3
1999488,821,23
2001144,208,5
2001352,130,3
2001365,252,6
2003847,70,1
2004787,50,2
2007449,272,3
2012765,418,4
2013314,358,1
2013332,94,2
2014120,63,2
2014474,166,2
2016406,770,18
2019949,240,5
2021508,122,10
2021896,358,5
2024180,500,20
2024184,31,2
2024185,262,3
2024341,50,2
2024810,360,10
2026796,399,7
2035497,116,5
2037331,670,21
2038080,30,4
2038174,2,1
2039585,127,6
2042879,167,4
2043379,102,3
2043429,85,1
2045264,67,1
2045590,88,6
2045598,101,2
2045611,353,8
2046294,91,1
2052172,40,3
2052256,211,15
2054194,1071,31
2055100,23,1
2055924,75,1
2056827,88,6
2056977,33,1
2058134,455,11
2058467,618,2
2060943,72,2
2060958,58,3
2061152,159,1
2061804,59,1
2061960,472,22
2063794,217,12
2065194,207,4
2071470,251,4
2072034,71,2
2072508,312,1
2073106,36,2
2073113,168,3
2073116,259,5
2073353,113,5
2074467,547,3
2074599,148,1
2074788,10,2
2075529,24396,7
2077707,260,11
2079906,43,4
2084348,93,1
2088544,211,7
2088792,23,1
2088840,186,6
2088851,60,4
2088860,121,1
2088864,20,1
2088871,232,6
2088877,153,6
2089217,38,1
2089234,98,5
2089240,36,1
2089279,77,3
2089286,183,2
2089290,176,4
2089296,160,4
2089325,167,4
2089332,151,1
2089338,118,3
2089341,272,4
2089349,136,5
2089354,114,2
2089358,237,1
2089375,99,1
2089379,214,2
2089834,113,1
2089856,549,28
2090160,242,11
2091259,284,6
2092204,40,2
2094335,13,1
2095539,87,2
2095829,78,1
2098405,513,6
2098548,411,5
2098567,130,1
2098612,303,3
2098660,176,6
2100858,462,6
2100948,196,3
2101992,45,3
2102093,113,2
2102261,165,3
2102263,101,1
2102273,162,3
2102276,333,5
2102279,156,3
2102292,184,3
2102294,15,3
2107881,333,5
2108941,46,1
2111162,85,1
2112477,31,2
2112479,228,7
2112489,147,3
2112558,23,3
2112561,178,5
2112915,10,1
2113985,45,1
2122599,377,4
2123170,35,1
2123298,161,2
2123566,81,3
2123966,137,2
2124174,268,4
2124190,123,5
2124201,153,2
2124217,226,2
2124228,157,5
2124250,119,6
2124258,22,2
2124277,90,3
2125791,100,1
2125793,5,1
2132354,116,7
2132461,163,3
2132470,127,2
2132479,95,4
2133109,144,4
2134388,51,1
2134728,159,7
2136048,106,5
2136182,227,9
2137334,122,1
2182983,13,1
2183454,1087,8
2183795,52,2
2185069,244,5
2185787,404,1
2185800,109,2
2185805,109,1
2185813,172,4
2185821,28,1
2185825,94,1
2185833,127,3
2185844,204,2
2185851,63,1
2185858,207,3
2185878,52,1
2188599,114,4
2189086,89,2
2191436,20,2
2191785,441,2
2192320,72,1
2192406,423,3
2192454,148,1
2192473,31,1
2192518,106,2
2192547,60,2
2192808,142,2
2196091,45,1
2198876,850,2
2200529,87,1
2204657,140,8
2208037,137,4
2208039,64,4
2208093,361,5
2208102,40,1
2208147,197,4
2208159,234,8
2208663,98,3
2209924,82,5
2210740,92,1
2211789,428,12
2212911,215,7
2213758,85,3
2213847,170,14
2214326,45,2
2220568,43,4
2220716,6,1
2220884,98,5
2221590,39,2
2222113,123,2
2222578,193,9
2222871,702,4
2223020,305,7
2223503,270,1
2223623,38,1
2226045,4,1
2226230,490,8
2226243,180,6
2227108,211,1
2227165,39,6
2227785,77,5
2227917,238,9
2228251,144,2
2228304,276,4
2229544,349,1
2231309,30,1
2231786,406,4
2236574,141,2
2236591,188,4
2236708,110,4
2237017,29,2
2237267,20,4
2237831,31,1
2238224,149,4
2238344,150,2
2238390,29,3
2240561,377,8
2241052,131,2
2241104,92,3
2241186,347,9
2241243,106,5
2241338,164,5
2241701,383,13
2243229,675,6
2243627,102,3
2244071,34,5
2244105,140,5
2244155,40,2
2244186,116,1
2244310,24,3
2244369,3,1
2244811,115,3
2244862,97,2
2245225,159,4
2245228,86,5
2254651,146,1
2256304,143,2
2256778,99,1
2257085,253,6
2257288,115,6
2257305,196,2
2257403,35,1
2257483,63,2
2257486,277,2
2257704,51,4
2257718,121,1
2257776,6,1
2258061,127,3
2258067,138,7
2258073,43,2
2258240,235,1
2261506,219,2
2264927,116,6
2264931,241,4
2264937,16,2
2264940,207,2
2264945,168,3
2264981,168,9
2264993,198,3
2265043,155,5
2265420,17,4
2265428,42,4
2265437,9,1
2265470,116,5
2265475,121,4
2265516,49,4
2265801,160,3
2265843,279,11
2265850,48,2
2265855,96,5
2265860,129,1
2265977,257,5
2266000,25,3
2266006,177,2
2266010,110,1
2266011,193,1
2266018,31,7
2266021,233,7
2266031,211,11
2266032,96,3
2266035,80,1
2266189,678,3
2266377,181,5
2266395,137,7
2266414,530,5
2266453,36,3
2266460,47,3
2266466,165,8
2266474,138,7
2266481,211,7
2266488,235,8
2266522,141,4
2266531,93,6
2266537,93,2
2266612,282,8
2267364,209,3
2267370,52,3
2267374,195,5
2267383,153,2
2267387,182,3
2268542,399,10
2269480,198,4
2270724,183,3
2271409,215,9
2273328,952,4
2273415,128,4
2273432,25,5
2273438,151,9
2273441,46,4
2273443,15,4
2273454,162,4
2273462,104,3
2273505,494,14
2273643,100,3
2273647,289,5
2273649,54,2
2273654,152,3
2273657,37,2
2273661,124,4
2273666,101,1
2273822,57,3
2273826,102,2
2273829,15,2
2273933,42,4
2273935,317,14
2273941,375,10
2273944,133,4
2273947,232,1
2274264,143,5
2274275,118,4
2274307,36,2
2274329,167,4
2274350,130,1
2274359,20,3
2274363,168,5
2274446,115,5
2274471,61,3
2274530,664,2
2275196,93,7
2275209,61,3
2275215,68,1
2275219,195,2
2275230,152,2
2275234,68,2
2275273,19,1
2275276,125,3
2275346,91,3
2275354,195,3
2275360,123,1
2275368,99,4
2275381,122,4
2275394,99,3
2276013,76,2
2276023,131,11
2276027,272,1
2276036,192,5
2276038,92,7
2276044,58,10
2276055,114,8
2276403,138,3
2276442,140,4
2277533,207,5
2280077,245,1
2281595,234,11
2281615,97,5
2281621,275,5
2281632,113,4
2281637,52,2
2281646,60,3
2281663,44,1
2281667,68,3
2281719,225,5
2281733,275,4
2281759,113,3
2281995,110,5
2282747,17,2
2283263,207,2
2283387,35,3
2283401,357,3
2283646,227,3
2283654,330,13
2283724,271,2
2283728,30,3
2283746,43,2
2283753,25,2
2287499,98,3
2288921,316,4
2290722,359,3
2292243,110,4
2293848,301,15
2293882,23,1
2294034,102,1
2294040,70,3
2294061,65,1
2294065,129,4
2294069,42,4
2294104,159,7
2294418,109,3
2294420,143,5
2294426,95,1
2294748,111,8
2294751,287,5
2294802,84,1
2294905,340,10
2294907,108,1
2294917,32,2
2294921,230,7
2294929,220,8
2294936,162,2
2294956,280,8
2297874,220,2
2299479,69,1
2299883,283,8
2299900,210,9
2299915,5,1
2299924,123,7
2299932,75,3
2299958,169,1
2300151,116,2
2300157,93,1
2300176,162,6
2300180,211,1
2300414,142,6
2300431,122,6
2300933,103,1
2301083,22,1
2301407,121,1
2301411,188,5
2301415,107,8
2301419,47,4
2301427,56,2
2301429,163,2
2301679,166,3
2301683,427,8
2301894,287,2
2301911,159,5
2301934,100,2
2301963,138,5
2302107,247,8
2302119,133,3
2302125,37,3
2302129,69,5
2302354,189,1
2302398,250,11
2302438,174,3
2302474,13,1
2302508,173,1
2302530,92,4
2302564,35,1
2302600,197,3
2302612,195,1
2304444,41,1
2304622,114,7
2306272,10,1
2308006,146,8
2308016,134,2
2308022,245,4
2308038,1061,36
2308099,418,8
2308104,720,5
2308109,190,2
2308110,152,2
2308126,135,2
2308131,143,2
2308135,156,5
2308141,314,8
2308143,298,5
2308145,55,3
2308148,200,5
2309050,10,1
2309346,153,2
2309350,112,2
2309353,155,3
2309520,203,4
2309534,190,7
2309538,99,6
2309551,81,3
2309556,10,4
2309564,188,2
2309663,97,7
2309670,2,1
2309673,123,5
2309680,68,5
2309682,68,4
2309689,10,1
2309705,23,1
2309925,27,1
2309956,2,1
2311247,265,8
2311934,254,2
2312286,109,2
2314443,334,5
2314576,244,3
2316015,286,5
2316263,120,1
2316394,559,7
2316423,349,4
2316435,197,13
2318087,15,2
2318091,33,1
2318094,149,6
2318114,48,3
2318126,147,4
2318134,478,8
2318140,213,8
2318398,74,4
2318401,142,2
2321698,42,1
2324141,239,1
2324336,11,1
2324945,414,6
2325681,128,9
2326047,353,7
2326370,236,4
2326376,302,12
2326392,87,1
2326399,131,3
2326410,131,5
2326414,171,2
2326465,25483,27
2327287,162,2
2327290,59,1
2327295,103,8
2327314,191,7
2327318,154,3
2327320,265,5
2327325,13,1
2327336,7,1
2327349,359,7
2327430,13,1
2327546,297,9
2327677,16,1
2328243,9,3
2328246,120,11
2328248,248,5
2328254,148,3
2328259,75,2
2328349,234,2
2328350,179,4
2328353,20,2
2328356,176,2
2328761,59,3
2328819,16,1
2328842,204,4
2328951,88,4
2328978,160,3
2329024,203,4
2330549,18,3
2330559,110,1
2330565,63,3
2330568,137,2
2330580,26,5
2330582,58,2
2330585,15,3
2330588,76,1
2330591,2,2
2330596,24,1
2330601,51,1
2331433,137,4
2331447,152,2
2331454,82,2
2331461,105,1
2331467,229,5
2331476,82,3
2331480,71,3
2331486,96,1
2331489,376,7
2331495,210,8
2331498,197,3
2331503,174,4
2331515,75,3
2332356,78,4
2332361,204,6
2332406,102,2
2332408,173,1
2332413,111,3
2332415,49,3
2332420,43,3
2333165,368,1
2333440,235,2
2333482,220,5
2333781,50,2
2333891,259,9
2334001,243,5
2334028,95,7
2334039,12,1
2334083,163,4
2338619,45,1
2338771,337,10
2339225,17,1
2341008,8,1
2341012,53,4
2341018,162,7
2341053,45,1
2341412,263,3
2341733,91,3
2341739,19,1
2341747,16,5
2341767,73,3
2341770,39,2
2341775,65,3
2341789,171,6
2341796,60,3
2341798,76,1
2341912,120,3
2342195,104,3
2342220,38,2
2342286,366,3
2342527,115,1
2342536,47,5
2342546,187,4
2342570,52,4
2342607,298,31
2343035,148,6
2343148,66,1
2343157,94,2
2343161,196,4
2343163,30,2
2343169,172,4
2343174,232,3
2343177,57,2
2343183,71,1
2343255,61,5
2343404,56,2
2343663,115,6
2343708,229,3
2343717,228,3
2343737,75,8
2345056,85,4
2347123,352,5
2349418,40,1
2350486,7,1
2350615,223,8
2350685,224,3
2350730,195,1
2350798,551,3
2351037,872,5
2351235,156,3
2351381,189,6
2352398,258,2
2354058,130,11
2354096,20,4
2356078,70,4
2356088,135,4
2356100,149,6
2356114,291,5
2356136,145,6
2356142,29,1
2356159,154,2
2356167,138,7
2356182,170,8
2356188,267,5
2356219,88,7
2356238,16,1
2356245,213,5
2356249,82,3
2356255,112,2
2356273,47,6
2356277,56,5
2356288,60,3
2356289,84,1
2356343,65,3
2356377,138,3
2356431,89,5
2356449,49,4
2356590,212,5
2356596,23,5
2356600,222,5
2356604,48,1
2356943,1391,17
2356951,30,1
2359735,264,6
2360132,263,3
2360170,118,1
2361485,147,3
2361814,554,2
2363271,29,2
2363285,90,1
2365079,125,1
2365110,1,1
2366437,9,1
2366456,101,11
2366460,28,2
2366464,175,4
2366471,238,5
2366476,105,3
2366481,173,6
2366493,33,3
2366499,146,3
2366501,206,2
2366503,26,3
2366507,45,2
2366956,161,4
2366961,66,3
2367101,80,4
2367112,88,2
2367230,34,4
2367236,181,10
2367242,99,7
2367251,41,2
2367257,8,2
2367260,241,3
2367615,5,1
2367618,83,1
2367624,9,3
2367742,81,2
2368672,51,1
2368788,108,3
2369331,85,3
2369680,199,7
2370432,24,1
2372210,304,3
2372748,172,4
2374500,102,2
2374639,212,9
2374938,172,3
2375510,137,7
2378008,865,12
2378457,223,1
2378461,339,4
2378467,286,13
2378764,131,1
2378766,42,1
2378769,98,4
2378770,9,1
2378781,28,2
2378786,111,1
2378790,160,3
2378794,230,2
2378801,150,2
2378812,23,2
2378817,82,3
2378913,10,1
2378923,141,5
2378928,83,5
2379520,172,3
2380201,22,1
2381073,314,13
2382936,186,4
2383081,115,1
2383349,648,10
2383358,136,6
2383364,77,3
2383370,220,12
2383389,137,6
2383397,194,5
2383401,208,7
2383409,160,7
2383426,93,2
2384185,34,1
2384321,306,9
2384611,220,3
2384636,113,4
2384639,189,6
2384642,137,2
2384662,14,3
2384666,153,5
2384749,58,2
2385563,70,1
2385571,147,2
2385581,156,3
2385586,138,3
2386160,201,3
2387498,271,5
2387873,47,3
2388411,227,3
2392256,21,1
2392258,281,12
2392563,51,1
2392595,151,1
2392601,8,3
2394607,110,5
2395079,583,30
2395976,94,2
2396109,513,6
2396146,1025,5
2398043,801,20
2399849,584,7
2400255,122,5
2400322,208,9
2400338,146,4
2400371,83,1
2401780,188,8
2401902,64,1
2401957,470,7
2402248,139,2
2402252,249,6
2402257,22,1
2402260,213,2
2402275,120,3
2402281,348,11
2402613,655,4
2402934,74,1
2403433,146,6
2403781,173,2
2403884,111,3
2403932,209,2
2403936,235,7
2403944,107,5
2403948,119,7
2403967,146,5
2404354,18,2
2404375,138,3
2405216,144,2
2407841,145,1
2408518,399,6
2408624,95,4
2409464,84,2
2409569,261,1
2409592,434,11
2410028,65,2
2414048,109,7
2414123,64,2
2414533,106,1
2414546,568,3
2414550,127,6
2414561,87,7
2415744,159,3
2416566,144,1
2416568,146,2
2416572,200,3
2416585,14,3
2416604,181,1
2416616,121,6
2416627,54,4
2416877,204,7
2416895,197,3
2416915,145,2
2416918,280,10
2416925,45,5
2416933,276,5
2417037,142,1
2417049,145,4
2417052,91,3
2417224,362,5
2417225,172,4
2417261,108,2
2417272,11,1
2417285,74,3
2417288,155,5
2417303,67,2
2417304,111,3
2417306,153,2
2417309,238,4
2417314,342,5
2417317,127,3
2417324,25,3
2417331,309,17
2417339,57,8
2417343,81,8
2417347,138,2
2417378,99,1
2417384,109,2
2417435,30,2
2418874,84,1
2418877,47,2
2418883,71,2
2418889,51,4
2418903,80,3
2419107,21,1
2419130,64,1
2419133,276,3
2419142,150,1
2419145,60,5
2419151,140,1
2419156,319,2
2419165,105,3
2419489,126,5
2419494,104,2
2419502,26,3
2419508,37,4
2419598,101,1
2420196,220,1
2420213,49,1
2420243,89,2
2420249,138,3
2420260,13,3
2420271,5,4
2420360,299,7
2420370,71,3
2420521,112,1
2420525,19,4
2420529,147,6
2420536,101,3
2420542,142,3
2420545,73,1
2420549,10,1
2420554,132,3
2420559,48608,3
2420562,6,4
2420571,11,1
2420574,55,2
2420581,27,3
2421799,133,3
2423081,192,4
2423439,55,1
2423541,54,1
2423922,26,1
2425795,85,1
2426546,16,3
2426684,149,12
2427452,77,2
2427488,12,3
2427494,79,1
2427496,134,2
2428354,131,3
2428679,188,1
2432102,15,1
2432244,588,7
2432275,104,1
2434000,162,1
2434003,135,3
2434005,283,11
2434038,15,2
2434348,109,3
2434560,230,4
2435380,86,1
2436045,634,4
2436926,314,1
2437338,151,1
2441076,1690,8
2441399,258,9
2441973,63,1
2442183,163,1
2442221,224,8
2443732,291,2
2443733,112,3
2445486,150,2
2445809,109,2
2445951,172,2
2446961,123,5
2447300,331,8
2448907,68,5
2448910,78,2
2448962,39,2
2448968,12,1
2448993,124,1
2449052,281,3
2449089,193,2
2449128,25,1
2449129,269,4
2449131,45,3
2449135,216,5
2449137,215,1
2449138,13,2
2449139,142,7
2449167,146,3
2449171,20,1
2449174,29,2
2449175,182,4
2449178,169,1
2449190,69,1
2449192,343,4
2449194,98,4
2449198,57,1
2449203,2,1
2449206,256,6
2449213,130,3
2449218,125,2
2449220,84,4
2449278,82,4
2449281,131,1
2449285,37,1
2449286,86,2
2449301,188,6
2449312,108,2
2449385,108,3
2449416,27,1
2449423,79,6
2449503,551,12
2449533,195,3
2449567,211,8
2449578,10,1
2449599,321,7
2449615,59,1
2449651,7,1
2449814,340,1
2450081,104,1
2450133,72,1
2450377,213,1
2451157,75,6
2451762,135,1
2451842,113,1
2451895,772,10
2451938,369,6
2451964,94,1
2451985,29,6
2451990,8,1
2452033,352,2
2452084,339,3
2452167,130,6
2452421,177,5
2452484,18,1
2452603,193,3
2452651,81,1
2452669,217,2
2452707,219,5
2452829,173,4
2452898,280,2
2452939,60,1
2453150,55,4
2453373,2,1
2453376,137,1
2453647,86,3
2453717,139,3
2453785,12,1
2453962,820,20
2453997,103,3
2454084,244,1
2454123,121,3
2454129,11,1
2454287,93,3
2454291,211,1
2454299,282,5
2454315,79,1
2454320,70,1
2454346,74,3
2454349,163,6
2454353,103,9
2454359,49,2
2454431,222,2
2454463,100,1
2454616,89,1
2454625,47,1
2454627,12,1
2454648,58,4
2454689,439,6
2454770,85,5
2454789,47,4
2454833,273,1
2454877,461,12
2454964,170,4
2455013,81,2
2455111,36,1
2455157,8,2
2455302,276,1
2455323,35,3
2455442,75,2
2456679,156,3
2456832,842,2
2456869,71,1
2456906,348,9
2456924,298,2
2456972,248,1
2456993,460,11
2457045,368,2
2457047,66,1
2457071,224,9
2457147,6,1
2457151,78,1
2457172,71,1
2457173,152,8
2457181,12,1
2457183,35,1
2457208,61,1
2457228,7,1
2457246,294,4
2457408,36,1
2457460,111,1
2457468,409,3
2457472,77,1
2457491,156,4
2457506,91,1
2457557,17,2
2457564,155,2
2457790,211,5
2457849,446,3
2458720,73,1
2458746,213,1
2458760,51,1
2459656,43,4
2460129,111,4
2460216,108,1
2460222,188,1
2460264,15,3
2460275,96,2
2460280,41,1
2460282,153,1
2460294,112,6
2460304,37,2
2460313,127,5
2460328,91,2
2460335,221,3
2460336,66,1
2460341,65,1
2460355,109,4
2460371,31,1
2460490,13,1
2460542,153,4
2460550,77,1
2460571,173,2
2460626,225,4
2460799,101,2
2461369,50,5
2461418,228,3
2461482,86,1
2461499,332,6
2461625,51,5
2461642,122,3
2461788,30,2
2461792,283,6
2461798,28,3
2461799,171,5
2461804,101,4
2461810,287,14
2461824,122,3
2461833,10,1
2461844,209,12
2461853,28,3
2462180,276,1
2462594,263,8
2462721,117,1
2463017,28,1
2463214,14,1
2463395,119,1
2463405,163,1
2463409,80,1
2464206,184,2
2464231,134,3
2464249,244,3
2464259,35,1
2464284,111,4
2464339,120,1
2464384,187,3
2464388,334,1
2464405,215,3
2464420,249,3
2464460,368,5
2464706,40,2
2464872,70,3
2465106,87,1
2465107,181,1
2465118,183,2
2465128,13,1
2465135,195,6
2465145,12,1
2465158,162,3
2465794,135,2
2465942,154,7
2466200,53,2
2466232,353,3
2466290,201,1
2466307,172,1
2466379,63,1
2466418,44,4
2466622,312,2
2466730,141,1
2467085,419,9
2467103,180,2
2467366,133,6
2467376,74,1
2467384,203,3
2467389,61,3
2467392,177,4
2467398,110,1
2467480,78,5
2467498,119,4
2467610,155,2
2467611,160,9
2467665,82,4
2467717,264,5
2467718,184,2
2467722,150,6
2467723,5,1
2468003,218,2
2468115,107,3
2468293,182,5
2468309,65,6
2473976,29,3
2474049,187,3
2474127,101,1
2474244,429,5
2474335,31,1
2474491,497,3
2474527,102,1
2474630,95,1
2474809,952,7
2475133,584,10
2475456,176,6
2475458,66,2
2475527,176,3
2475534,374,4
2475647,15,7
2475915,29,1
2475920,77,3
2475925,74,1
2475929,405,3
2475934,151,4
2475938,97,4
2475942,189,6
2476010,423,2
2476014,158,6
2476050,57,3
2476117,111,2
2476212,98,1
2476619,50,1
2477141,29,7
2477237,113,2
2477238,324,2
2477242,104,1
2477740,127,2
2477871,702,2
2477883,21,1
2477951,228,4
2478012,49,1
2478168,229,5
2478250,159,7
2478256,138,2
2478261,30,1
2478262,221,5
2478265,191,5
2478270,259,7
2478272,66,1
2478274,220,5
2478368,145,2
2478814,74,1
2478966,273,1
2478997,143,7
2479056,151,3
2479355,225,2
2479449,100,2
2479488,39,1
2479496,305,3
2479498,92,1
2479516,198,1
2479524,280,1
2479532,673,10
2479537,169,4
2479546,874,8
2479686,132,3
2479687,87,3
2479694,259,4
2479700,151,6
2479798,95,1
2479840,15,1
2479866,139,1
2481945,445,1
2482084,129,3
2482087,114,2
2482089,228,4
2482129,100,1
2482134,14,1
2482158,47,3
2482230,161,1
2482232,177,4
2482246,175,7
2482249,67,1
2482253,95,5
2482260,179,1
2482263,67,7
2482271,6,1
2482292,351,6
2482302,287,1
2482321,146,2
2482363,174,2
2482461,23,1
2482489,324,8
2482556,88,3
2482565,19,1
2482572,105,8
2482573,105,2
2482575,519,5
2482576,127,4
2482578,135,4
2482581,335,8
2482583,331,1
2482585,268,8
2482587,16,2
2482589,25,1
2482593,125,3
2482595,114,2
2482596,109,2
2482599,133,3
2482600,85,2
2482686,5,1
2482799,97,1
2482803,275,5
2482908,56,2
2482915,128,2
2483340,153,5
2483354,192,2
2483443,137,5
2483445,148,6
2483454,227,5
2483735,146,1
2484102,11,1
2484151,94,2
2484160,96,1
2484163,98,1
2484171,16,2
2484173,104,3
2484176,78,2
2484179,22,2
2484182,41,2
2484187,24,2
2484194,94,4
2484200,30,1
2484206,24,2
2484210,32,3
2484214,93,5
2484216,29,3
2484231,16,1
2484233,13,1
2484234,22,1
2484238,25,1
2484242,92,1
2484247,24,2
2484250,30,1
2484255,25,2
2484256,88,3
2484257,79,3
2484258,88,1
2484264,43,4
2484265,14,1
2484271,94,2
2484276,76,1
2484301,77,1
2484307,12,1
2484309,85,2
2484318,14,1
2484320,18,1
2484323,23,1
2484325,22,3
2484330,77,2
2484332,11,1
2484335,15,1
2484337,28,2
2484339,97,3
2484341,34,1
2484345,20,1
2484350,31,2
2484357,90,1
2484361,38,2
2484363,17,1
2484374,34,5
2484382,25,2
2484383,33,2
2484385,88,1
2484393,10,3
